Transaction ID,Transaction Date,Price,Quantity,Revenue,Product,Customer ID
T100000405,2012-08-01,$269.64,12,$3235.68,Lomina,A132821
T100000406,2012-08-01,$179.76,8,$1438.08,Lomina,A138321
T100000407,2012-08-01,$536.07,3,$1608.21,Lomina,A138521
T100000408,2012-08-01,$247.17,11,$2718.87,Lomina,A140821
T100000409,2012-08-01,$202.23,9,$1820.07,Lomina,A141121
T100000410,2012-08-01,$179.76,8,$1438.08,Lomina,A155621
T100000411,2012-08-01,$763.98,34,$25975.32,Lomina,A157121
T100000412,2012-08-01,$202.23,9,$1820.07,Lomina,A164921
T100000413,2012-08-01,$292.11,13,$3797.43,Lomina,A173121
T100000414,2012-08-01,$269.64,12,$3235.68,Lomina,A179321
T100000415,2012-08-01,$1280.79,57,$73005.03,Lomina,A181421
T100000416,2012-08-01,$224.7,10,$2247,Lomina,A197521
T100000417,2012-08-01,$584.22,26,$15189.72,Lomina,A198121
T100000418,2012-08-01,$247.17,11,$2718.87,Lomina,A198621
T100000419,2012-08-01,$4292.84,71,$304791.64,Wedicare,A199921
T100000420,2012-08-01,$7088.75,121,$857738.75,Wedicare,A176121
T100000421,2012-08-01,$4276.79,73,$312205.67,Wedicare,A199421
T100000422,2012-08-01,$1874.64,31,$58113.84,Wediicare,A197521
T100000423,2012-08-01,$3983.61,68,$270885.48,Wedicare,A164421
T100000424,2012-08-01,$3983.61,68,$270885.48,Wedicare,A123521
T100000425,2012-08-01,$907.36,17,$15425.12,Wedicare,A176121
T100000426,2012-08-01,$426.93,8,$3415.44,Wedicare,A113321
T100000427,2012-08-01,$533.93,10,$5339.3,Wedicare,A179321
T100000428,2012-08-01,$426.93,8,$3415.44,Wedicare,A197521
T100000429,2012-08-01,$533.93,10,$5339.3,Wedicare,A113521
T100000430,2012-08-01,$960.86,18,$17295.48,Wedicare,A157121
T100000431,2012-08-01,$696.57,22,$15324.54,Wedicare,A123521
T100000432,2012-08-01,$11668.35,193,$2251991.55,Wedicare,A141121
T100000433,2012-08-01,$1179.14,26,$30657.64,Tridesta,A136821
T100000434,2012-08-01,$2268.4,50,$113420,Tridesta,A138321
T100000435,2012-08-01,$2359.35,52,$122686.2,Tridesta,A129421
T100000436,2012-08-01,$1542.94,34,$52459.96,Tridesta,A180821
T100000437,2012-08-01,$181.9,4,$727.6,Tridesta,A160021
T100000438,2012-08-01,$3357.66,74,$248466.84,Tridesta,A117021
T100000439,2012-08-01,$725.46,16,$11607.36,Tridesta,A165821
T100000440,2012-08-01,$1089.26,24,$26142.24,Tridesta,A196021
T100000441,2012-08-01,$3402.6,75,$255195,Tridesta,A131421
T100000442,2012-08-01,$2268.4,50,$113420,Tridesta,A113521
T100000443,2012-08-01,$1814.72,40,$72588.8,Tridesta,A188621
T100000444,2012-08-01,$6079.74,134,$814685.16,Tridesta,A141121
T100000445,2012-08-01,$10116.85,223,$2256057.55,Tridesta,A104921
T100000445,2012-08-01,$10116.85,304,$3075522.4,Tridesta,A104921
T100000446,2012-08-01,$854.93,1,$854.93,Samtan,A198121
T100000447,2012-08-01,$854.93,1,$854.93,Samtan,A199921
T100000448,2012-08-01,$854.93,1,$854.93,Samtan,A189621
T100000449,2012-08-01,$854.93,1,$854.93,Samtan,A129421
T100000450,2012-08-01,$854.93,1,$854.93,Samtan,A103121
T100000451,2012-08-01,$1709.86,2,$3419.72,Samtan,A157121
T100000452,2012-08-01,$11114.09,13,$144483.17,Samtan,A197521
T100000453,2012-09-01,$571.38,28,$15998.64,Lomina,A100021
T100000454,2012-09-01,$561.75,25,$14043.75,Lomina,A103221
T100000455,2012-09-01,$224.7,10,$2247,Lomina,A112321
T100000456,2012-09-01,$539.28,24,$12942.72,Lomina,A113321
T100000457,2012-09-01,$426.93,19,$8111.67,Lomina,A117021
T100000458,2012-09-01,$224.7,10,$2247,Lomina,A117821
T100000459,2012-09-01,$224.7,10,$2247,Lomina,A120121
T100000460,2012-09-01,$269.64,12,$3235.68,Lomina,A121521
T100000461,2012-09-01,$202.23,9,$1820.07,Lomina,A122321
T100000462,2012-09-01,$494.34,22,$10875.48,Lomina,A123921
T100000463,2012-09-01,$247.17,11,$2718.87,Lomina,A130221
T100000464,2012-09-01,$269.64,12,$3235.68,Lomina,A131421
T100000465,2012-09-01,$247.17,11,$2718.87,Lomina,A132821
T100000466,2012-09-01,$224.7,10,$2247,Lomina,A138321
T100000467,2012-09-01,$224.7,10,$2247,Lomina,A140821
T100000468,2012-09-01,$426.93,19,$8111.67,Lomina,A149221
T100000469,2012-09-01,$224.7,10,$2247,Lomina,A155621
T100000470,2012-09-01,$629.16,28,$17616.48,Lomina,A157121
T100000471,2012-09-01,$584.22,26,$15189.72,Lomina,A160021
T100000472,2012-09-01,$269.64,12,$3235.68,Lomina,A160821
T100000473,2012-09-01,$381.99,17,$6493.83,Lomina,A173121
T100000474,2012-09-01,$516.81,23,$11886.63,Lomina,A179321
T100000475,2012-09-01,$539.28,24,$12942.72,Lomina,A181421
T100000476,2012-09-01,$179.76,8,$1438.08,Lomina,A187221
T100000477,2012-09-01,$359.52,16,$5752.32,Lomina,A198121
T100000478,2012-09-01,$247.17,11,$2718.87,Lomina,A198621
T100000479,2012-09-01,$2297.29,38,$87297.02,Wedicare,A157121
T100000480,2012-09-01,$2176.38,36,$78349.68,Wedicare,A164421
T100000481,2012-09-01,$55653.91,950,$52871214.5,Wedicare,A123521
T100000482,2012-09-01,$1816.86,31,$56322.66,Wedicare,A132821
T100000483,2012-09-01,$480.43,9,$4323.87,Wedicare,A198621
T100000484,2012-09-01,$2082.22,39,$81206.58,Wedicare,A197221
T100000485,2012-09-01,$640.93,12,$7691.16,Wedicare,A197521
T100000486,2012-09-01,$646.28,8,$5170.24,Wedicare,A157121
T100000487,2012-09-01,$379.85,12,$4558.2,Wedicare,A130221
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000488,2012-09-01,$665.54,21,$13976.34,Wedicare,A123521
T100000489,2012-09-01,$6868.33,116,$796726.28,Wedicare,A197521
T100000490,2012-09-01,$22144.72,378,$8370704.16,Wedicare,A140821
T100000491,2012-09-01,$11365.54,194,$2204914.76,Wedicare,A141121
T100000492,2012-09-01,$1335.36,25,$33384,Wedicare,A113321
T100000493,2012-09-01,$633.44,20,$12668.8,Wedicare,A199921
T100000494,2012-09-01,$907.36,20,$18147.2,Tridesta,A199921
T100000495,2012-09-01,$907.36,20,$18147.2,Tridesta,A160821
T100000496,2012-09-01,$1632.82,36,$58781.52,Tridesta,A138321
T100000497,2012-09-01,$1996.62,44,$87851.28,Tridesta,A161421
T100000498,2012-09-01,$4763.64,105,$500182.2,Tridesta,A197521
T100000499,2012-09-01,$1950.61,43,$83876.23,Tridesta,A180821
T100000500,2012-09-01,$3402.6,75,$255195,Tridesta,A117021
T100000501,2012-09-01,$1723.77,38,$65503.26,Tridesta,A119121
T100000502,2012-09-01,$3357.66,74,$248466.84,Tridesta,A104921
T100000503,2012-09-01,$1950.61,43,$83876.23,Tridesta,A188621
T100000504,2012-09-01,$2813.03,62,$174407.86,Tridesta,A129421
T100000505,2012-09-01,$4400.91,97,$426888.27,Tridesta,A141121
T100000506,2012-09-01,$24589.67,542,$13327601.14,Tridesta,A157121
T100000507,2012-09-01,$854.93,1,$854.93,Samtan,A130021
T100000508,2012-09-01,$854.93,1,$854.93,Samtan,A199821
T100000509,2012-09-01,$854.93,1,$854.93,Samtan,A111921
T100000510,2012-09-01,$854.93,1,$854.93,Samtan,A113521
T100000511,2012-09-01,$1709.86,2,$3419.72,Samtan,A129421
T100000512,2012-09-01,$4274.65,5,$21373.25,Samtan,A197521
T100000513,2012-10-01,$652.7,32,$20886.4,Lomina,A103221
T100000514,2012-10-01,$1145.97,51,$58444.47,Lomina,A103221
T100000515,2012-10-01,$449.4,20,$8988,Lomina,A103521
T100000516,2012-10-01,$179.76,8,$1438.08,Lomina,A112321
T100000517,2012-10-01,$584.22,26,$15189.72,Lomina,A117021
T100000518,2012-10-01,$2549.81,125,$318726.25,Lomina,A117021
T100000519,2012-10-01,$584.22,26,$15189.72,Lomina,A117821
T100000520,2012-10-01,$224.7,10,$2247,Lomina,A119121
T100000521,2012-10-01,$202.23,9,$1820.07,Lomina,A120121
T100000522,2012-10-01,$584.22,26,$15189.72,Lomina,A122321
T100000523,2012-10-01,$359.52,16,$5752.32,Lomina,A123921
T100000524,2012-10-01,$292.11,13,$3797.43,Lomina,A130221
T100000525,2012-10-01,$292.11,13,$3797.43,Lomina,A138321
T100000526,2012-10-01,$494.34,22,$10875.48,Lomina,A149221
T100000527,2012-10-01,$269.64,12,$3235.68,Lomina,A155621
T100000528,2012-10-01,$179.76,8,$1438.08,Lomina,A157121
T100000529,2012-10-01,$357.38,2,$714.76,Lomina,A163621
T100000530,2012-10-01,$269.64,12,$3235.68,Lomina,A164921
T100000531,2012-10-01,$1078.56,48,$51770.88,Lomina,A173121
T100000532,2012-10-01,$404.46,18,$7280.28,Lomina,A179321
T100000533,2012-10-01,$966.21,43,$41547.03,Lomina,A181421
T100000534,2012-10-01,$561.75,25,$14043.75,Lomina,A198121
T100000535,2012-10-01,$202.23,9,$1820.07,Lomina,A198621
T100000536,2012-10-01,$612.04,30,$18361.2,Lomina,A199121
T100000537,2012-10-01,$269.64,12,$3235.68,Lomina,A199921
T100000538,2012-10-01,$1934.56,32,$61905.92,Wedicare,A157121
T100000539,2012-10-01,$1753.73,29,$50858.17,Wedicare,A100021
T100000540,2012-10-01,$1753.73,29,$50858.17,Wedicare,A197721
T100000541,2012-10-01,$16168.77,276,$4462580.52,Wedicare,A140821
T100000542,2012-10-01,$6620.09,113,$748070.17,Wedicare,A141121
T100000543,2012-10-01,$3280.62,56,$183714.72,Wedicare,A123521
T100000544,2012-10-01,$533.93,10,$5339.3,Wedicare,A198621
T100000545,2012-10-01,$480.43,9,$4323.87,Wedicare,A157121
T100000546,2012-10-01,$1281.86,24,$30764.64,Wedicare,A176121
T100000547,2012-10-01,$640.93,12,$7691.16,Wedicare,A197521
T100000548,2012-10-01,$533.93,10,$5339.3,Wedicare,A165821
T100000549,2012-10-01,$969.42,12,$11633.04,Wedicare,A149221
T100000550,2012-10-01,$253.59,8,$2028.72,Wedicare,A199921
T100000551,2012-10-01,$316.72,10,$3167.2,Wedicare,A130221
T100000552,2012-10-01,$823.9,26,$21421.4,Wedicare,A123521
T100000553,2012-10-01,$1067.86,20,$21357.2,Wedicare,A132821
T100000554,2012-10-01,$1587.88,35,$55575.8,Tridesta,A129421
T100000555,2012-10-01,$952.3,21,$19998.3,Tridesta,A188621
T100000556,2012-10-01,$3720.39,82,$305071.98,Tridesta,A197521
T100000557,2012-10-01,$1542.94,34,$52459.96,Tridesta,A180821
T100000558,2012-10-01,$771.47,17,$13114.99,Tridesta,A140821
T100000559,2012-10-01,$2450.3,54,$132316.2,Tridesta,A117021
T100000560,2012-10-01,$907.36,20,$18147.2,Tridesta,A165821
T100000561,2012-10-01,$725.46,16,$11607.36,Tridesta,A196021
T100000562,2012-10-01,$1814.72,40,$72588.8,Tridesta,A119121
T100000563,2012-10-01,$3493.55,77,$269003.35,Tridesta,A113521
T100000564,2012-10-01,$7894.46,174,$1373636.04,Tridesta,A139021
T100000565,2012-10-01,$2313.34,51,$117980.34,Tridesta,A120121
T100000566,2012-10-01,$14199.97,313,$4444590.61,Tridesta,A157121
T100000567,2012-10-01,$3447.54,76,$262013.04,Tridesta,A104921
T100000568,2012-10-01,$11386.94,251,$2858121.94,Tridesta,A141121
T100000569,2012-10-01,$854.93,1,$854.93,Samtan,A189621
T100000570,2012-10-01,$854.93,1,$854.93,Samtan,A129421
T100000571,2012-10-01,$854.93,1,$854.93,Samtan,A199821
T100000572,2012-10-01,$2564.79,3,$7694.37,Samtan,A199921
T100000573,2012-10-01,$1709.86,2,$3419.72,Samtan,A130021
T100000574,2012-10-01,$7694.37,9,$69249.33,Samtan,A197521
T100000575,2012-11-01,$632.37,31,$19603.47,Lomina,A103221
T100000576,2012-11-01,$808.92,36,$29121.12,Lomina,A103221
T100000577,2012-11-01,$853.86,38,$32446.68,Lomina,A103521
T100000578,2012-11-01,$247.17,11,$2718.87,Lomina,A112321
T100000579,2012-11-01,$853.86,38,$32446.68,Lomina,A113321
T100000580,2012-11-01,$539.28,24,$12942.72,Lomina,A117021
T100000581,2012-11-01,$494.34,22,$10875.48,Lomina,A117821
T100000582,2012-11-01,$674.1,30,$20223,Lomina,A121521
T100000583,2012-11-01,$1145.97,51,$58444.47,Lomina,A122321
T100000584,2012-11-01,$651.63,29,$18897.27,Lomina,A123921
T100000585,2012-11-01,$247.17,11,$2718.87,Lomina,A130021
T100000586,2012-11-01,$179.76,8,$1438.08,Lomina,A130221
T100000587,2012-11-01,$224.7,10,$2247,Lomina,A131421
T100000588,2012-11-01,$292.11,13,$3797.43,Lomina,A138321
T100000589,2012-11-01,$269.64,12,$3235.68,Lomina,A140821
T100000590,2012-11-01,$584.22,26,$15189.72,Lomina,A141121
T100000591,2012-11-01,$494.34,22,$10875.48,Lomina,A149221
T100000592,2012-11-01,$224.7,10,$2247,Lomina,A155621
T100000593,2012-11-01,$943.74,42,$39637.08,Lomina,A157121
T100000594,2012-11-01,$202.23,9,$1820.07,Lomina,A157521
T100000595,2012-11-01,$292.11,13,$3797.43,Lomina,A160821
T100000596,2012-11-01,$536.07,3,$1608.21,Lomina,A163621
T100000597,2012-11-01,$269.64,12,$3235.68,Lomina,A164921
T100000598,2012-11-01,$1258.32,56,$70465.92,Lomina,A173121
T100000599,2012-11-01,$516.81,23,$11886.63,Lomina,A179321
T100000600,2012-11-01,$1213.38,54,$65522.52,Lomina,A181421
T100000601,2012-11-01,$292.11,13,$3797.43,Lomina,A186921
T100000602,2012-11-01,$426.93,19,$8111.67,Lomina,A188621
T100000603,2012-11-01,$404.46,18,$7280.28,Lomina,A197521
T100000604,2012-11-01,$584.22,26,$15189.72,Lomina,A198121
T100000605,2012-11-01,$292.11,13,$3797.43,Lomina,A198621
T100000606,2012-11-01,$1450.92,24,$34822.08,Wedicare,A157121
T100000607,2012-11-01,$3204.65,53,$169846.45,Wedicare,A199921
T100000608,2012-11-01,$2237.37,37,$82782.69,Wedicare,A197721
T100000609,2012-11-01,$6444.61,110,$708907.1,Wedicare,A141121
T100000610,2012-11-01,$533.93,10,$5339.3,Wedicare,A198621
T100000611,2012-11-01,$480.43,9,$4323.87,Wedicare,A157121
T100000612,2012-11-01,$1067.86,20,$21357.2,Wedicare,A174821
T100000613,2012-11-01,$1174.86,22,$25846.92,Wedicare,A176121
T100000614,2012-11-01,$807.85,10,$8078.5,Wedicare,A132821
T100000615,2012-11-01,$316.72,10,$3167.2,Wedicare,A199921
T100000616,2012-11-01,$379.85,12,$4558.2,Wedicare,A132021
T100000617,2012-11-01,$379.85,12,$4558.2,Wedicare,A130221
T100000618,2012-11-01,$480.43,9,$4323.87,Wedicare,A157521
T100000619,2012-11-01,$640.93,12,$7691.16,Wedicare,A113521
T100000620,2012-11-01,$969.42,12,$11633.04,Wedicare,A113521
T100000621,2012-11-01,$5092.13,86,$437923.18,Wedicare,A197521
T100000622,2012-11-01,$4473.67,74,$331051.58,Wedicare,A164421
T100000623,2012-11-01,$66784.05,1140,$76133817,Wedicare,A123521
T100000624,2012-11-01,$1140.62,36,$41062.32,Wedicare,A123521
T100000625,2012-11-01,$1975.22,37,$73083.14,Wedicare,A197521
T100000626,2012-11-01,$1179.14,26,$30657.64,Tridesta,A136821
T100000627,2012-11-01,$1587.88,35,$55575.8,Tridesta,A138321
T100000628,2012-11-01,$771.47,17,$13114.99,Tridesta,A129421
T100000629,2012-11-01,$1043.25,23,$23994.75,Tridesta,A188621
T100000630,2012-11-01,$1814.72,40,$72588.8,Tridesta,A180821
T100000631,2012-11-01,$227.91,5,$1139.55,Tridesta,A160021
T100000632,2012-11-01,$2722.08,60,$163324.8,Tridesta,A117021
T100000633,2012-11-01,$998.31,22,$21962.82,Tridesta,A196021
T100000634,2012-11-01,$1496.93,33,$49398.69,Tridesta,A119121
T100000635,2012-11-01,$907.36,20,$18147.2,Tridesta,A111921
T100000636,2012-11-01,$2948.92,65,$191679.8,Tridesta,A105321
T100000637,2012-11-01,$3220.7,71,$228669.7,Tridesta,A113521
T100000638,2012-11-01,$5172.38,114,$589651.32,Tridesta,A157121
T100000639,2012-11-01,$1814.72,40,$72588.8,Tridesta,A165821
T100000640,2012-11-01,$8937.71,197,$1760728.87,Tridesta,A104921
T100000641,2012-11-01,$6169.62,136,$839068.32,Tridesta,A141121
T100000642,2012-11-01,$854.93,1,$854.93,Samtan,A198121
T100000643,2012-11-01,$854.93,1,$854.93,Samtan,A129421
T100000644,2012-11-01,$854.93,1,$854.93,Samtan,A103121
T100000645,2012-11-01,$854.93,1,$854.93,Samtan,A181421
T100000646,2012-11-01,$854.93,1,$854.93,Samtan,A111921
T100000647,2012-11-01,$854.93,1,$854.93,Samtan,A121221
T100000648,2012-11-01,$1709.86,2,$3419.72,Samtan,A130021
T100000649,2012-11-01,$6839.44,8,$54715.52,Samtan,A197521
T100000650,2012-12-01,$921.27,41,$37772.07,Lomina,A103221
T100000651,2012-12-01,$449.4,20,$8988,Lomina,A113321
T100000652,2012-12-01,$612.04,30,$18361.2,Lomina,A115521
T100000653,2012-12-01,$1305.4,64,$83545.6,Lomina,A117021
T100000654,2012-12-01,$561.75,25,$14043.75,Lomina,A117021
T100000655,2012-12-01,$449.4,20,$8988,Lomina,A117821
T100000656,2012-12-01,$224.7,10,$2247,Lomina,A120121
T100000657,2012-12-01,$426.93,19,$8111.67,Lomina,A121521
T100000658,2012-12-01,$247.17,11,$2718.87,Lomina,A122321
T100000659,2012-12-01,$202.23,9,$1820.07,Lomina,A123921
T100000660,2012-12-01,$584.22,26,$15189.72,Lomina,A130221
T100000661,2012-12-01,$269.64,12,$3235.68,Lomina,A131421
T100000662,2012-12-01,$224.7,10,$2247,Lomina,A132821
T100000663,2012-12-01,$178.69,1,$178.69,Lomina,A138321
T100000664,2012-12-01,$247.17,11,$2718.87,Lomina,A138321
T100000665,2012-12-01,$224.7,10,$2247,Lomina,A140821
T100000666,2012-12-01,$561.75,25,$14043.75,Lomina,A141121
T100000667,2012-12-01,$539.28,24,$12942.72,Lomina,A160021
T100000668,2012-12-01,$449.4,20,$8988,Lomina,A160821
T100000669,2012-12-01,$247.17,11,$2718.87,Lomina,A164921
T100000670,2012-12-01,$224.7,10,$2247,Lomina,A179321
T100000671,2012-12-01,$561.75,25,$14043.75,Lomina,A181421
T100000672,2012-12-01,$471.87,21,$9909.27,Lomina,A186921
T100000673,2012-12-01,$381.99,17,$6493.83,Lomina,A188621
T100000674,2012-12-01,$247.17,11,$2718.87,Lomina,A190821
T100000675,2012-12-01,$202.23,9,$1820.07,Lomina,A198621
T100000676,2012-12-01,$179.76,8,$1438.08,Lomina,A199921
T100000677,2012-12-01,$1934.56,32,$61905.92,Wedicare,A157121
T100000678,2012-12-01,$1813.65,30,$54409.5,Wedicare,A100021
T100000679,2012-12-01,$2297.29,38,$87297.02,Wedicare,A189621
T100000680,2012-12-01,$6891.87,114,$785673.18,Wedicare,A130021
T100000681,2012-12-01,$2237.37,37,$82782.69,Wedicare,A197721
T100000682,2012-12-01,$6033.73,103,$621474.19,Wedicare,A176121
T100000683,2012-12-01,$3808.13,65,$247528.45,Wedicare,A199421
T100000684,2012-12-01,$2358.28,39,$91972.92,Wedicare,A122321
T100000685,2012-12-01,$1813.65,30,$54409.5,Wedicare,A197521
T100000686,2012-12-01,$15583.48,266,$4145205.68,Wedicare,A140821
T100000687,2012-12-01,$6650.05,110,$731505.5,Wedicare,A141121
T100000688,2012-12-01,$2297.29,38,$87297.02,Wedicare,A165821
T100000689,2012-12-01,$587.43,11,$6461.73,Wedicare,A157121
T100000690,2012-12-01,$1228.36,23,$28252.28,Wedicare,A176121
T100000691,2012-12-01,$426.93,8,$3415.44,Wedicare,A113321
T100000692,2012-12-01,$694.43,13,$9027.59,Wedicare,A123521
T100000693,2012-12-01,$480.43,9,$4323.87,Wedicare,A132821
T100000694,2012-12-01,$480.43,9,$4323.87,Wedicare,A165821
T100000695,2012-12-01,$284.62,9,$2561.58,Wedicare,A199921
T100000696,2012-12-01,$284.62,9,$2561.58,Wedicare,A197521
T100000697,2012-12-01,$411.95,13,$5355.35,Wedicare,A123521
T100000698,2012-12-01,$587.43,11,$6461.73,Wedicare,A113521
T100000699,2012-12-01,$7499.63,126,$944953.38,Wedicare,A199921
T100000700,2012-12-01,$1387.79,26,$36082.54,Wedicare,A197521
T100000701,2012-12-01,$1868.22,59,$110224.98,Wedicare,A130221
T100000702,2012-12-01,$1134.2,25,$28355,Tridesta,A120121
T100000703,2012-12-01,$1089.26,24,$26142.24,Tridesta,A199921
T100000704,2012-12-01,$1089.26,24,$26142.24,Tridesta,A136821
T100000705,2012-12-01,$816.41,18,$14695.38,Tridesta,A113321
T100000706,2012-12-01,$998.31,22,$21962.82,Tridesta,A100321
T100000707,2012-12-01,$862.42,19,$16385.98,Tridesta,A188621
T100000708,2012-12-01,$3538.49,78,$276002.22,Tridesta,A197521
T100000709,2012-12-01,$1542.94,34,$52459.96,Tridesta,A180821
T100000710,2012-12-01,$816.41,18,$14695.38,Tridesta,A196021
T100000711,2012-12-01,$3266.71,72,$235203.12,Tridesta,A129421
T100000712,2012-12-01,$24407.77,538,$13131380.26,Tridesta,A157121
T100000713,2012-12-01,$4536.8,100,$453680,Tridesta,A141121
T100000714,2012-12-01,$3447.54,76,$262013.04,Tridesta,A104921
T100000715,2012-12-01,$854.93,1,$854.93,ufbbq,A100021
T100000716,2012-12-01,$854.93,1,$854.93,Samtan,A199921
T100000717,2012-12-01,$854.93,1,$854.93,Samtan,A189621
T100000718,2012-12-01,$854.93,1,$854.93,Samtan,A130021
T100000719,2012-12-01,$1709.86,2,$3419.72,Samtan,A199821
T100000720,2012-12-01,$1709.86,2,$3419.72,Samtan,A181421
T100000721,2012-12-01,$854.93,1,$854.93,Samtan,A157521
T100000722,2012-12-01,$5129.58,6,$30777.48,Samtan,A197521
